Tipo;Bairro;Quartos;Vagas;Suites;Area;Valor;Condominio;IPTU;Valor metro quadarado bruto;Tipo Agregado
Conjunto Comercial/Sala;Recreio dos Bandeirantes;0;0;0;60;1800.0;0.0;0.0;30.0;Apartamento
Conjunto Comercial/Sala;Barra da Tijuca;0;2;0;40;1800.0;1766.0;157.0;93.075;Apartamento
Conjunto Comercial/Sala;Barra da Tijuca;0;5;0;135;6700.0;3000.0;5500.0;112.5925925925926;Apartamento
Conjunto Comercial/Sala;Copacabana;0;0;0;32;900.0;550.0;100.0;48.4375;Apartamento
Conjunto Comercial/Sala;Centro;0;0;0;25;500.0;330.0;84.0;36.56;Apartamento
Conjunto Comercial/Sala;Centro;0;0;0;21;400.0;349.0;174.0;43.95238095238095;Apartamento
Conjunto Comercial/Sala;Centro;0;0;0;65;1400.0;1076.0;0.0;38.09230769230769;Apartamento
Conjunto Comercial/Sala;Centro;0;0;0;60;1600.0;704.0;151.0;40.91666666666666;Apartamento
Conjunto Comercial/Sala;Centro;0;0;0;33;650.0;563.0;124.0;40.51515151515152;Apartamento
Conjunto Comercial/Sala;Centro;0;0;0;270;8500.0;4500.0;1400.0;53.333333333333336;Apartamento
Conjunto Comercial/Sala;Centro;0;0;0;60;1500.0;914.0;180.0;43.23333333333333;Apartamento
Conjunto Comercial/Sala;Tijuca;0;0;0;30;1300.0;750.0;84.0;71.13333333333334;Apartamento
Conjunto Comercial/Sala;Freguesia (Jacarepaguá);0;1;0;21;800.0;306.0;56.0;55.333333333333336;Apartamento
Conjunto Comercial/Sala;Bangu;0;0;0;25;900.0;350.0;0.0;50.0;Apartamento
Conjunto Comercial/Sala;Méier;0;0;0;60;1000.0;550.0;0.0;25.83333333333333;Apartamento
Conjunto Comercial/Sala;Barra da Tijuca;0;1;0;30;1200.0;960.0;146.0;76.86666666666666;Apartamento
Conjunto Comercial/Sala;Pechincha;0;1;0;40;300.0;900.0;102.0;32.55;Apartamento
Conjunto Comercial/Sala;Barra da Tijuca;0;1;0;32;900.0;1042.0;0.0;60.6875;Apartamento
Conjunto Comercial/Sala;Pechincha;0;0;0;24;500.0;450.0;0.0;39.583333333333336;Apartamento
Conjunto Comercial/Sala;Méier;0;0;0;25;700.0;593.0;0.0;51.72;Apartamento
Conjunto Comercial/Sala;Barra da Tijuca;0;7;0;202;12000.0;5507.0;106.0;87.1930693069307;Apartamento
Conjunto Comercial/Sala;Campo Grande;0;0;0;25;650.0;0.0;0.0;26.0;Apartamento
Conjunto Comercial/Sala;Centro;0;0;0;30;800.0;500.0;125.0;47.5;Apartamento
Conjunto Comercial/Sala;Centro;0;0;0;26;900.0;250.0;0.0;44.23076923076923;Apartamento
Conjunto Comercial/Sala;Centro;0;0;0;295;7000.0;2300.0;1058.0;35.11186440677966;Apartamento
Conjunto Comercial/Sala;Centro;0;0;0;355;15000.0;3000.0;1200.0;54.08450704225352;Apartamento
Conjunto Comercial/Sala;Curicica;0;1;0;25;1000.0;486.0;56.0;61.68;Apartamento
Conjunto Comercial/Sala;Centro;0;0;0;340;15343.0;7439.0;2013.0;72.92647058823529;Apartamento
Conjunto Comercial/Sala;Barra da Tijuca;0;1;0;46;1300.0;800.0;150.0;48.91304347826087;Apartamento
Conjunto Comercial/Sala;Barra da Tijuca;0;1;0;75;3200.0;1500.0;4209.0;118.78666666666666;Apartamento
Conjunto Comercial/Sala;Centro;0;0;0;450;13000.0;4500.0;0.0;38.888888888888886;Apartamento
Conjunto Comercial/Sala;Flamengo;0;4;0;160;10000.0;4733.0;905.0;97.7375;Apartamento
Conjunto Comercial/Sala;Laranjeiras;0;0;0;250;500.0;0.0;0.0;2.0;Apartamento
Conjunto Comercial/Sala;Barra da Tijuca;0;2;0;40;900.0;1262.0;0.0;54.05;Apartamento
Conjunto Comercial/Sala;Copacabana;0;0;0;42;1500.0;650.0;278.0;57.80952380952381;Apartamento
Conjunto Comercial/Sala;Barra da Tijuca;0;1;0;29;1200.0;480.0;220.0;65.51724137931035;Apartamento
Conjunto Comercial/Sala;Barra da Tijuca;0;1;0;28;1300.0;1100.0;130.0;90.35714285714286;Apartamento
Conjunto Comercial/Sala;Centro;0;0;0;610;20000.0;6730.0;30037.0;93.06065573770492;Apartamento
Conjunto Comercial/Sala;Barra da Tijuca;0;8;0;366;16000.0;11200.0;430.0;75.49180327868852;Apartamento
Conjunto Comercial/Sala;Centro;0;0;0;93;3700.0;3750.0;86.0;81.03225806451613;Apartamento
Conjunto Comercial/Sala;Centro;0;0;0;155;10000.0;7989.0;2176.0;130.09677419354838;Apartamento
Conjunto Comercial/Sala;Curicica;0;2;0;48;1900.0;11426.0;100.0;279.7083333333333;Apartamento
Conjunto Comercial/Sala;Taquara;0;1;0;35;800.0;599.0;0.0;39.97142857142857;Apartamento
Conjunto Comercial/Sala;Barra da Tijuca;0;1;0;54;2500.0;1000.0;320.0;70.74074074074075;Apartamento
Conjunto Comercial/Sala;Curicica;0;1;0;23;850.0;460.0;47.0;59.0;Apartamento
Conjunto Comercial/Sala;Freguesia (Jacarepaguá);0;1;0;33;700.0;0.0;0.0;21.21212121212121;Apartamento
Conjunto Comercial/Sala;Centro;0;0;0;33;600.0;1060.0;133.0;54.333333333333336;Apartamento
Conjunto Comercial/Sala;Barra da Tijuca;0;1;0;30;1000.0;800.0;200.0;66.66666666666667;Apartamento
Conjunto Comercial/Sala;Centro;0;4;0;375;17000.0;7400.0;1317.0;68.57866666666666;Apartamento
Conjunto Comercial/Sala;Centro;0;2;0;310;20000.0;5200.0;0.0;81.29032258064517;Apartamento
Conjunto Comercial/Sala;Centro;0;0;0;280;6000.0;2370.0;1316.0;34.59285714285714;Apartamento
Conjunto Comercial/Sala;Barra da Tijuca;0;1;0;80;1500.0;2500.0;0.0;50.0;Apartamento
Conjunto Comercial/Sala;Campo Grande;0;0;0;40;850.0;200.0;0.0;26.25;Apartamento
Conjunto Comercial/Sala;Campo Grande;0;0;0;25;1000.0;550.0;0.0;62.0;Apartamento
Conjunto Comercial/Sala;Centro;0;0;0;50;800.0;550.0;0.0;27.0;Apartamento
Conjunto Comercial/Sala;Freguesia (Jacarepaguá);0;1;0;25;850.0;372.0;56.0;51.12;Apartamento
Conjunto Comercial/Sala;Barra da Tijuca;0;1;0;42;1900.0;1045.0;286.0;76.92857142857143;Apartamento
Conjunto Comercial/Sala;Del Castilho;0;1;0;30;1200.0;850.0;55.0;70.16666666666667;Apartamento
Conjunto Comercial/Sala;Barra da Tijuca;0;1;0;30;1000.0;530.0;0.0;51.0;Apartamento
Conjunto Comercial/Sala;Freguesia (Jacarepaguá);0;1;0;23;600.0;350.0;50.0;43.47826086956522;Apartamento
Conjunto Comercial/Sala;Barra da Tijuca;0;1;0;130;5000.0;1800.0;0.0;52.30769230769231;Apartamento
Conjunto Comercial/Sala;Cidade Nova;0;1;0;259;16835.0;5698.0;660.0;89.54826254826254;Apartamento
Conjunto Comercial/Sala;Centro;0;0;0;74;2500.0;960.0;212.0;49.62162162162162;Apartamento
Conjunto Comercial/Sala;Freguesia (Jacarepaguá);0;1;0;32;1000.0;529.0;110.0;51.21875;Apartamento
Conjunto Comercial/Sala;Barra da Tijuca;0;1;0;36;1400.0;749.0;250.0;66.63888888888889;Apartamento
Conjunto Comercial/Sala;Barra da Tijuca;0;1;0;30;1000.0;709.0;183.0;63.06666666666667;Apartamento
Conjunto Comercial/Sala;Leblon;0;1;0;60;10500.0;1109.0;2920.0;242.15;Apartamento
Conjunto Comercial/Sala;Barra da Tijuca;0;1;0;41;1050.0;1150.0;125.0;56.707317073170735;Apartamento
Conjunto Comercial/Sala;Centro;0;1;0;32;750.0;400.0;0.0;35.9375;Apartamento
Conjunto Comercial/Sala;Barra da Tijuca;0;1;0;60;2200.0;1380.0;0.0;59.66666666666666;Apartamento
Conjunto Comercial/Sala;Leblon;0;0;0;100;11000.0;1480.0;717.0;131.97;Apartamento
Conjunto Comercial/Sala;Barra da Tijuca;0;2;0;62;2800.0;2300.0;0.0;82.25806451612904;Apartamento
Conjunto Comercial/Sala;Centro;0;0;0;31;1500.0;937.0;0.0;78.61290322580645;Apartamento
Conjunto Comercial/Sala;Catete;0;1966;0;32;1300.0;570.0;58.0;60.25;Apartamento
Conjunto Comercial/Sala;Barra da Tijuca;0;4;0;390;19000.0;6500.0;0.0;65.38461538461539;Apartamento
Conjunto Comercial/Sala;Barra da Tijuca;0;1;0;50;1000.0;1230.0;0.0;44.6;Apartamento
Conjunto Comercial/Sala;Barra da Tijuca;0;1;0;36;1000.0;1104.0;128.0;62.0;Apartamento
Conjunto Comercial/Sala;Barra da Tijuca;0;5;0;125;2800.0;3200.0;0.0;48.0;Apartamento
Conjunto Comercial/Sala;Barra da Tijuca;0;1;0;43;2500.0;1460.0;2700.0;154.88372093023256;Apartamento
Conjunto Comercial/Sala;Centro;0;1;0;27;750.0;1040.0;157.0;72.11111111111111;Apartamento
Conjunto Comercial/Sala;Barra da Tijuca;0;1;0;38;1800.0;708.0;234.0;72.15789473684211;Apartamento
Conjunto Comercial/Sala;Leblon;0;0;0;45;4500.0;900.0;0.0;120.0;Apartamento
Conjunto Comercial/Sala;Barra da Tijuca;0;2;0;42;2200.0;1300.0;0.0;83.33333333333333;Apartamento
Conjunto Comercial/Sala;Centro;0;0;0;42;800.0;1433.0;105.0;55.66666666666666;Apartamento
Conjunto Comercial/Sala;Barra da Tijuca;0;2;0;72;3900.0;1380.0;300.0;77.5;Apartamento
Conjunto Comercial/Sala;Centro;0;0;0;36;600.0;920.0;0.0;42.22222222222222;Apartamento
Conjunto Comercial/Sala;Centro;0;0;0;35;380.0;460.0;130.0;27.714285714285715;Apartamento
Conjunto Comercial/Sala;Centro;0;0;0;28;300.0;561.0;0.0;30.75;Apartamento
Conjunto Comercial/Sala;Centro;0;3;0;258;15000.0;4800.0;870.0;80.11627906976744;Apartamento
Conjunto Comercial/Sala;Barra da Tijuca;0;1;0;32;800.0;1167.0;1760.0;116.46875;Apartamento
Conjunto Comercial/Sala;Barra da Tijuca;0;0;0;25;1000.0;750.0;0.0;70.0;Apartamento
Conjunto Comercial/Sala;Centro;0;0;0;136;1200.0;2500.0;334.0;29.66176470588235;Apartamento
Conjunto Comercial/Sala;Barra da Tijuca;0;1;0;32;2300.0;892.0;1078.0;133.4375;Apartamento
Conjunto Comercial/Sala;São Cristóvão;0;2;0;58;1500.0;800.0;0.0;39.6551724137931;Apartamento
Conjunto Comercial/Sala;Centro;0;0;0;20;400.0;310.0;0.0;35.5;Apartamento
Conjunto Comercial/Sala;São Conrado;0;1;0;40;1300.0;790.0;245.0;58.375;Apartamento
Conjunto Comercial/Sala;Barra da Tijuca;0;1;0;21;800.0;615.0;112.0;72.71428571428571;Apartamento
Conjunto Comercial/Sala;Centro;0;0;0;94;5000.0;1100.0;150.0;66.48936170212765;Apartamento
Conjunto Comercial/Sala;Barra da Tijuca;0;6;0;118;5800.0;3677.0;12000.0;182.0084745762712;Apartamento
Conjunto Comercial/Sala;Centro;0;0;0;539;19000.0;9041.0;1654.0;55.09276437847866;Apartamento
Conjunto Comercial/Sala;Tijuca;0;1;0;30;1200.0;590.0;0.0;59.66666666666666;Apartamento
Conjunto Comercial/Sala;Vila da Penha;0;0;0;52;1500.0;1050.0;0.0;49.03846153846154;Apartamento
Conjunto Comercial/Sala;Recreio dos Bandeirantes;0;1;0;62;1800.0;300.0;130.0;35.96774193548387;Apartamento
Conjunto Comercial/Sala;Centro;0;0;0;20;450.0;540.0;55.0;52.25;Apartamento
Conjunto Comercial/Sala;Barra da Tijuca;0;2;0;179;9845.0;4760.0;14450.0;162.31843575418995;Apartamento
Conjunto Comercial/Sala;Del Castilho;0;1;0;29;1000.0;750.0;57.0;62.310344827586206;Apartamento
Conjunto Comercial/Sala;Barra da Tijuca;0;2;0;42;1900.0;1294.0;406.0;85.71428571428571;Apartamento
Conjunto Comercial/Sala;Centro;0;0;0;155;10000.0;7989.0;0.0;116.05806451612904;Apartamento
Conjunto Comercial/Sala;Recreio dos Bandeirantes;0;1;0;22;500.0;540.0;166.0;54.81818181818182;Apartamento
Conjunto Comercial/Sala;Centro;0;0;0;73;1550.0;780.0;249.0;35.32876712328767;Apartamento
Conjunto Comercial/Sala;Centro;0;0;0;320;8200.0;3242.0;1100.0;39.19375;Apartamento
Conjunto Comercial/Sala;Centro;0;0;0;116;5500.0;1300.0;330.0;61.46551724137931;Apartamento
Conjunto Comercial/Sala;Centro;0;0;0;36;1200.0;1032.0;169.0;66.69444444444444;Apartamento
Conjunto Comercial/Sala;Recreio dos Bandeirantes;0;2;0;60;100.0;1800.0;360.0;37.66666666666666;Apartamento
Conjunto Comercial/Sala;Barra da Tijuca;0;6;0;160;13000.0;4640.0;1280.0;118.25;Apartamento
Conjunto Comercial/Sala;Copacabana;0;3;0;556;12000.0;5815.0;3214.0;37.82194244604317;Apartamento
Conjunto Comercial/Sala;Barra da Tijuca;0;1;0;21;900.0;584.0;112.0;76.0;Apartamento
Conjunto Comercial/Sala;Barra da Tijuca;0;1;0;40;900.0;1009.0;164.0;51.825;Apartamento
Conjunto Comercial/Sala;Vila da Penha;0;2;0;54;1800.0;1200.0;0.0;55.55555555555556;Apartamento
Conjunto Comercial/Sala;Centro;0;0;0;220;5000.0;3400.0;1300.0;44.09090909090909;Apartamento
Conjunto Comercial/Sala;Del Castilho;0;0;0;29;1500.0;754.0;0.0;77.72413793103448;Apartamento
Conjunto Comercial/Sala;Cinelândia;0;0;0;79;3000.0;810.0;250.0;51.392405063291136;Apartamento
Conjunto Comercial/Sala;Centro;0;0;0;66;1600.0;547.0;226.0;35.95454545454545;Apartamento
Conjunto Comercial/Sala;Centro;0;0;0;28;800.0;280.0;84.0;41.57142857142857;Apartamento
Conjunto Comercial/Sala;Camorim;0;1;0;16;900.0;300.0;0.0;75.0;Apartamento
Conjunto Comercial/Sala;Barra da Tijuca;0;0;0;20;700.0;700.0;0.0;70.0;Apartamento
Conjunto Comercial/Sala;Centro;0;0;0;135;10000.0;2680.0;800.0;99.85185185185183;Apartamento
Conjunto Comercial/Sala;Centro;0;0;0;105;5000.0;1313.0;461.0;64.51428571428572;Apartamento
Conjunto Comercial/Sala;Barra da Tijuca;0;2;0;90;3500.0;1380.0;700.0;62.0;Apartamento
Conjunto Comercial/Sala;Freguesia (Jacarepaguá);0;1;0;30;800.0;495.0;120.0;47.16666666666666;Apartamento
Conjunto Comercial/Sala;Centro;0;0;0;10;4919.0;0.0;0.0;491.9;Apartamento
Conjunto Comercial/Sala;Centro;0;0;0;210;15000.0;0.0;0.0;71.42857142857143;Apartamento
Conjunto Comercial/Sala;Barra da Tijuca;0;8;0;250;15000.0;10540.0;2880.0;113.68;Apartamento
Conjunto Comercial/Sala;Centro;0;0;0;350;4000.0;3300.0;0.0;20.857142857142858;Apartamento
Conjunto Comercial/Sala;Barra da Tijuca;0;1;0;30;800.0;700.0;0.0;50.0;Apartamento
Conjunto Comercial/Sala;Campo Grande;0;0;0;0;800.0;250.0;0.0;inf;Apartamento
Conjunto Comercial/Sala;Centro;0;0;0;30;800.0;500.0;114.0;47.13333333333333;Apartamento
Conjunto Comercial/Sala;Centro;0;0;0;354;17700.0;5350.0;1647.0;69.76553672316385;Apartamento
Conjunto Comercial/Sala;Centro;0;0;0;400;6000.0;2349.0;1433.0;24.455;Apartamento
Conjunto Comercial/Sala;Centro;0;0;0;76;1900.0;685.0;0.0;34.01315789473684;Apartamento
Conjunto Comercial/Sala;Barra da Tijuca;0;6;0;222;10000.0;6000.0;0.0;72.07207207207207;Apartamento
Conjunto Comercial/Sala;Barra da Tijuca;0;2;0;72;7000.0;814.0;0.0;108.52777777777776;Apartamento
Conjunto Comercial/Sala;Centro;0;0;0;40;1200.0;420.0;83.0;42.575;Apartamento
Conjunto Comercial/Sala;Botafogo;0;1;0;110;11000.0;2960.0;824.0;134.4;Apartamento
Conjunto Comercial/Sala;Barra da Tijuca;0;1;0;30;1100.0;888.0;315.0;76.76666666666667;Apartamento
Conjunto Comercial/Sala;Centro;0;0;0;250;6000.0;3800.0;0.0;39.2;Apartamento
Conjunto Comercial/Sala;Recreio dos Bandeirantes;0;1;0;24;500.0;364.0;0.0;36.0;Apartamento
Conjunto Comercial/Sala;Santo Cristo;0;0;0;170;5100.0;1700.0;0.0;40.0;Apartamento
Conjunto Comercial/Sala;Barra da Tijuca;0;4;0;132;8000.0;3834.0;1243.0;99.0681818181818;Apartamento
Conjunto Comercial/Sala;Recreio dos Bandeirantes;0;1;0;40;950.0;550.0;0.0;37.5;Apartamento
Conjunto Comercial/Sala;Recreio dos Bandeirantes;0;1;0;29;1300.0;0.0;0.0;44.82758620689656;Apartamento
Conjunto Comercial/Sala;Centro;0;1;0;30;1400.0;470.0;132.0;66.73333333333333;Apartamento
Conjunto Comercial/Sala;Penha Circular;0;0;0;22;600.0;158.0;56.0;37.0;Apartamento
Conjunto Comercial/Sala;Madureira;0;0;0;16;250.0;438.0;36.0;45.25;Apartamento
Conjunto Comercial/Sala;Higienópolis;0;0;0;35;750.0;0.0;19.0;21.97142857142857;Apartamento
Conjunto Comercial/Sala;Centro;0;0;0;130;3000.0;1800.0;675.0;42.11538461538461;Apartamento
Conjunto Comercial/Sala;Catete;0;0;0;40;1900.0;1000.0;200.0;77.5;Apartamento
Conjunto Comercial/Sala;Jacarepaguá;0;0;0;24;800.0;400.0;56.0;52.333333333333336;Apartamento
Conjunto Comercial/Sala;Barra da Tijuca;0;1;0;28;900.0;830.0;2029.0;134.25;Apartamento
Conjunto Comercial/Sala;Centro;0;0;0;227;8000.0;4723.0;1253.0;61.56828193832599;Apartamento
Conjunto Comercial/Sala;Barra da Tijuca;0;0;0;50;2000.0;1200.0;0.0;64.0;Apartamento
Conjunto Comercial/Sala;Centro;0;0;0;60;2000.0;1492.0;167.0;60.98333333333333;Apartamento
Conjunto Comercial/Sala;Copacabana;0;0;0;30;800.0;700.0;0.0;50.0;Apartamento
Conjunto Comercial/Sala;Ipanema;0;0;0;45;3000.0;2200.0;243.0;120.95555555555556;Apartamento
Conjunto Comercial/Sala;Barra da Tijuca;0;1;0;36;1000.0;750.0;0.0;48.61111111111112;Apartamento
Conjunto Comercial/Sala;Recreio dos Bandeirantes;0;1;0;55;2200.0;495.0;150.0;51.72727272727273;Apartamento
Conjunto Comercial/Sala;Recreio dos Bandeirantes;0;0;0;16;1000.0;700.0;0.0;106.25;Apartamento
Conjunto Comercial/Sala;Flamengo;0;0;0;30;1365.0;960.0;103.0;80.93333333333334;Apartamento
Conjunto Comercial/Sala;Taquara;0;1;0;25;900.0;400.0;60.0;54.4;Apartamento
Conjunto Comercial/Sala;Centro;0;3;0;400;5000.0;6240.0;2296.0;33.84;Apartamento
Conjunto Comercial/Sala;Centro;0;0;0;20;500.0;390.0;0.0;44.5;Apartamento
Conjunto Comercial/Sala;Ipanema;0;0;0;127;16850.0;5500.0;0.0;175.98425196850394;Apartamento
Conjunto Comercial/Sala;Centro;0;0;0;170;2500.0;3200.0;756.0;37.976470588235294;Apartamento
Conjunto Comercial/Sala;Jacarepaguá;0;1;0;33;770.0;743.0;0.0;45.84848484848485;Apartamento
Conjunto Comercial/Sala;Barra da Tijuca;0;7;0;238;10500.0;6622.0;0.0;71.94117647058823;Apartamento
Conjunto Comercial/Sala;Centro;0;0;0;74;2500.0;1973.0;0.0;60.44594594594594;Apartamento
Conjunto Comercial/Sala;Flamengo;0;0;0;26;900.0;400.0;0.0;50.0;Apartamento
Conjunto Comercial/Sala;Barra da Tijuca;0;1;0;75;2000.0;1405.0;0.0;45.4;Apartamento
Conjunto Comercial/Sala;Copacabana;0;0;0;39;550.0;570.0;258.0;35.333333333333336;Apartamento
Conjunto Comercial/Sala;Centro;0;1;0;43;1000.0;946.0;148.0;48.69767441860465;Apartamento
Conjunto Comercial/Sala;Del Castilho;0;3;0;100;15000.0;2735.0;2605.0;203.4;Apartamento
Conjunto Comercial/Sala;Barra da Tijuca;0;7;0;204;7500.0;6100.0;0.0;66.66666666666667;Apartamento
Conjunto Comercial/Sala;Barra da Tijuca;0;2;0;70;1600.0;2541.0;520.0;66.58571428571429;Apartamento
Conjunto Comercial/Sala;Campo Grande;0;0;0;30;500.0;312.0;0.0;27.066666666666663;Apartamento
Conjunto Comercial/Sala;Barra da Tijuca;0;2;0;45;1300.0;1200.0;0.0;55.55555555555556;Apartamento
Conjunto Comercial/Sala;Tijuca;0;0;0;26;1400.0;380.0;0.0;68.46153846153847;Apartamento
Conjunto Comercial/Sala;Barra da Tijuca;0;2;0;77;2800.0;2198.0;0.0;64.9090909090909;Apartamento
Conjunto Comercial/Sala;Centro;0;0;0;52;800.0;703.0;208.0;32.90384615384615;Apartamento
Conjunto Comercial/Sala;Barra da Tijuca;0;1;0;80;3000.0;1700.0;173000.0;2221.25;Apartamento
Conjunto Comercial/Sala;Cachambi;0;3;0;86;3200.0;1800.0;240.0;60.93023255813954;Apartamento
Conjunto Comercial/Sala;Barra da Tijuca;0;0;0;29;1000.0;1000.0;234.0;77.03448275862068;Apartamento
Conjunto Comercial/Sala;Barra da Tijuca;0;4;0;142;6000.0;4020.0;1200.0;79.01408450704226;Apartamento
Conjunto Comercial/Sala;Barra da Tijuca;0;1;0;48;800.0;700.0;322.0;37.958333333333336;Apartamento
Conjunto Comercial/Sala;Centro;0;2;0;310;17000.0;5000.0;640.0;73.03225806451613;Apartamento
Conjunto Comercial/Sala;Centro;0;0;0;292;8000.0;7070.0;1892.0;58.08904109589041;Apartamento
Conjunto Comercial/Sala;Barra da Tijuca;0;1;0;67;3500.0;1600.0;448.0;82.80597014925372;Apartamento
Conjunto Comercial/Sala;Del Castilho;0;1;0;29;1200.0;900.0;33.0;73.55172413793103;Apartamento
Conjunto Comercial/Sala;Recreio dos Bandeirantes;0;1;0;24;1000.0;360.0;140.0;62.5;Apartamento
Conjunto Comercial/Sala;Centro;0;3;0;120;8850.0;2702.0;0.0;96.26666666666668;Apartamento
Conjunto Comercial/Sala;Centro;0;0;0;120;3500.0;2880.0;579.0;57.99166666666667;Apartamento
Conjunto Comercial/Sala;Barra da Tijuca;0;1;0;65;3500.0;1280.0;217.0;76.87692307692308;Apartamento
Conjunto Comercial/Sala;Barra da Tijuca;0;2;0;125;5000.0;2550.0;0.0;60.4;Apartamento
Conjunto Comercial/Sala;Centro;0;0;0;219;23000.0;7242.0;1303.0;144.04109589041096;Apartamento
Conjunto Comercial/Sala;Copacabana;0;0;0;30;490.0;0.0;0.0;16.333333333333332;Apartamento
Conjunto Comercial/Sala;Centro;0;0;0;50;600.0;863.0;248.0;34.22;Apartamento
Conjunto Comercial/Sala;Barra da Tijuca;0;10;0;398;18000.0;9240.0;0.0;68.44221105527639;Apartamento
Conjunto Comercial/Sala;Freguesia (Jacarepaguá);0;1;0;25;800.0;380.0;56.0;49.44;Apartamento
Conjunto Comercial/Sala;Barra da Tijuca;1;1;0;30;1200.0;976.0;210.0;79.53333333333333;Apartamento
Conjunto Comercial/Sala;Barra da Tijuca;0;8;0;250;14750.0;10067.0;0.0;99.268;Apartamento
Conjunto Comercial/Sala;Centro;0;1;0;28;1200.0;600.0;174.0;70.5;Apartamento
Conjunto Comercial/Sala;Centro;0;0;0;364;9000.0;0.0;0.0;24.725274725274726;Apartamento
Conjunto Comercial/Sala;Barra da Tijuca;0;1;0;36;1500.0;725.0;136.0;65.58333333333333;Apartamento
Conjunto Comercial/Sala;Barra da Tijuca;0;1;0;59;2000.0;1160.0;223.0;57.33898305084746;Apartamento
Conjunto Comercial/Sala;Barra da Tijuca;0;1;0;32;1600.0;735.0;27.0;73.8125;Apartamento
Conjunto Comercial/Sala;Barra da Tijuca;0;1;0;27;1000.0;843.0;47.0;70.0;Apartamento
Conjunto Comercial/Sala;Centro;0;0;0;245;9300.0;7477.0;1300.0;73.78367346938775;Apartamento
Conjunto Comercial/Sala;Recreio dos Bandeirantes;0;1;0;22;1100.0;400.0;1.0;68.22727272727273;Apartamento
Conjunto Comercial/Sala;Centro;0;0;0;414;16000.0;7000.0;1494.0;59.16425120772947;Apartamento
Conjunto Comercial/Sala;Barra da Tijuca;0;2;0;68;1600.0;1858.0;300.0;55.26470588235294;Apartamento
Conjunto Comercial/Sala;Barra da Tijuca;0;6;0;200;9000.0;7160.0;2075.0;91.175;Apartamento
Conjunto Comercial/Sala;Centro;0;0;0;22;400.0;518.0;100.0;46.27272727272727;Apartamento
Conjunto Comercial/Sala;Centro;0;0;0;125;3600.0;1530.0;190.0;42.56;Apartamento
Conjunto Comercial/Sala;Glória;0;0;0;6;2492.0;0.0;0.0;415.3333333333333;Apartamento
Conjunto Comercial/Sala;Campo Grande;0;0;0;0;1500.0;0.0;0.0;inf;Apartamento
Conjunto Comercial/Sala;Barra da Tijuca;0;1;0;21;1000.0;410.0;56.0;69.80952380952381;Apartamento
Conjunto Comercial/Sala;Tijuca;0;0;0;30;800.0;650.0;75.0;50.833333333333336;Apartamento
Conjunto Comercial/Sala;Barra da Tijuca;0;1;0;37;1200.0;822.0;202.0;60.108108108108105;Apartamento
Conjunto Comercial/Sala;Barra da Tijuca;0;1;0;50;2000.0;1101.0;469.0;71.4;Apartamento
Conjunto Comercial/Sala;Glória;0;6;0;320;13000.0;7400.0;1200.0;67.5;Apartamento
Conjunto Comercial/Sala;Centro;0;0;0;200;5000.0;2316.0;4789.0;60.525;Apartamento
Conjunto Comercial/Sala;Jacarepaguá;0;0;0;25;1200.0;416.0;56.0;66.88;Apartamento
Conjunto Comercial/Sala;Centro;0;0;0;35;1000.0;595.0;0.0;45.57142857142857;Apartamento
Conjunto Comercial/Sala;Barra da Tijuca;0;1;0;77;4500.0;2850.0;5408.0;165.6883116883117;Apartamento
Conjunto Comercial/Sala;Centro;0;0;0;300;9000.0;2000.0;800.0;39.333333333333336;Apartamento
Conjunto Comercial/Sala;Recreio dos Bandeirantes;0;1;0;33;900.0;400.0;0.0;39.39393939393939;Apartamento
Conjunto Comercial/Sala;Centro;0;0;0;108;1100.0;1368.0;468.0;27.185185185185187;Apartamento
Conjunto Comercial/Sala;Barra da Tijuca;0;1;0;29;1000.0;1009.0;118.0;73.34482758620689;Apartamento
Conjunto Comercial/Sala;Curicica;0;0;0;20;800.0;100.0;100.0;50.0;Apartamento
Conjunto Comercial/Sala;Freguesia (Jacarepaguá);0;0;0;29;1000.0;510.0;0.0;52.06896551724138;Apartamento
Conjunto Comercial/Sala;Tijuca;0;1;0;29;1000.0;1100.0;90.0;75.51724137931035;Apartamento
Conjunto Comercial/Sala;Barra da Tijuca;0;1;0;37;1800.0;935.0;280.0;81.48648648648648;Apartamento
Conjunto Comercial/Sala;Tijuca;0;0;0;31;700.0;715.0;732.0;69.25806451612904;Apartamento
Conjunto Comercial/Sala;Centro;0;0;0;130;3000.0;1508.0;600.0;39.292307692307695;Apartamento
Conjunto Comercial/Sala;Barra da Tijuca;0;3;0;120;4990.0;2540.0;600.0;67.75;Apartamento
Conjunto Comercial/Sala;Barra da Tijuca;0;1;0;27;800.0;940.0;160.0;70.37037037037037;Apartamento
Conjunto Comercial/Sala;Recreio dos Bandeirantes;0;2;0;40;1500.0;1000.0;200.0;67.5;Apartamento
Conjunto Comercial/Sala;Ipanema;0;1;0;30;2300.0;1380.0;198.0;129.26666666666668;Apartamento
Conjunto Comercial/Sala;Centro;0;0;0;39;600.0;518.0;83.0;30.7948717948718;Apartamento
Conjunto Comercial/Sala;Centro;0;0;0;38;900.0;520.0;84.0;39.578947368421055;Apartamento
Conjunto Comercial/Sala;Centro;0;0;0;270;8000.0;3000.0;1411.0;45.96666666666667;Apartamento
Conjunto Comercial/Sala;Recreio dos Bandeirantes;0;1;0;29;1400.0;323.0;0.0;59.41379310344828;Apartamento
