Tipo;Bairro;Quartos;Vagas;Suites;Area;Valor;Condominio;IPTU;Valor metro quadarado bruto;Tipo Agregado
Apartamento;Jacarepaguá;3;1;1;85;1700.0;680.0;89.0;29.04705882352941;Apartamento
Apartamento;Barra da Tijuca;2;1;0;78;2400.0;1200.0;77.0;47.14102564102564;Apartamento
Galpão/Depósito/Armazém;Penha Circular;0;0;0;542;6000.0;0.0;0.0;11.07011070110701;Apartamento
Apartamento;Leblon;3;2;1;180;10000.0;1700.0;400.0;67.22222222222223;Apartamento
Casa de Condomínio;Barra da Tijuca;5;4;5;300;9000.0;580.0;680.0;34.2;Casa
Conjunto Comercial/Sala;Centro;0;0;0;10;5713.0;0.0;0.0;571.3;Apartamento
Quitinete;Centro;1;0;0;31;1100.0;480.0;0.0;50.96774193548387;Apartamento
Conjunto Comercial/Sala;Barra da Tijuca;0;1;0;33;1400.0;859.0;218.0;75.06060606060606;Apartamento
Apartamento;Barra da Tijuca;1;1;1;60;1800.0;543.0;1100.0;57.38333333333333;Apartamento
Casa Comercial;Botafogo;0;0;0;450;15000.0;0.0;2000.0;37.77777777777778;Apartamento
Apartamento;São Conrado;4;2;1;198;4500.0;1933.0;293.0;33.96969696969697;Apartamento
Casa de Vila;Irajá;2;0;0;80;1310.0;0.0;0.0;16.375;Casa
Conjunto Comercial/Sala;Centro;0;0;0;106;4700.0;3373.0;523.0;81.09433962264151;Apartamento
Apartamento;Recreio dos Bandeirantes;2;1;1;98;2000.0;711.0;0.0;27.663265306122447;Apartamento
Apartamento;Pitangueiras;3;2;1;154;1700.0;750.0;251.0;17.538961038961038;Apartamento
Conjunto Comercial/Sala;Centro;0;0;0;129;2800.0;1841.0;530.0;40.08527131782946;Apartamento
Apartamento;Copacabana;1;0;0;35;1200.0;400.0;25.0;46.42857142857143;Apartamento
Conjunto Comercial/Sala;Recreio dos Bandeirantes;0;1;0;26;500.0;1100.0;0.0;61.53846153846154;Apartamento
Apartamento;Humaitá;2;1;1;91;3000.0;1003.0;300.0;47.285714285714285;Apartamento
Apartamento;Recreio dos Bandeirantes;4;3;4;320;4000.0;1480.0;393.0;18.353125;Apartamento
Loja/Salão;Copacabana;0;1;0;67;2200.0;2660.0;1281.0;91.65671641791045;Apartamento
Casa de Condomínio;Itanhangá;3;1;0;70;1850.0;227.0;0.0;29.67142857142857;Casa
Apartamento;Barra da Tijuca;3;2;1;114;1500.0;1413.0;0.0;25.55263157894737;Apartamento
Apartamento;Leblon;4;2;2;200;15500.0;6000.0;935.0;112.175;Apartamento
Galpão/Depósito/Armazém;Bonsucesso;0;0;0;1500;22000.0;0.0;20000.0;28.0;Apartamento
Apartamento;Copacabana;1;0;0;33;1400.0;561.0;29.0;60.303030303030305;Apartamento
Conjunto Comercial/Sala;Centro;0;0;0;195;15000.0;6030.0;727.0;111.57435897435897;Apartamento
Apartamento;Recreio dos Bandeirantes;3;2;1;320;3200.0;1319.0;0.0;14.121875;Apartamento
Conjunto Comercial/Sala;Centro;0;0;0;70;1800.0;770.0;0.0;36.714285714285715;Apartamento
Flat;Laranjeiras;1;1;0;39;2600.0;970.0;94.0;93.94871794871794;Apartamento
Apartamento;Barra da Tijuca;2;1;1;90;2100.0;1490.0;1361.0;55.01111111111111;Apartamento
Apartamento;Flamengo;2;0;0;65;2200.0;535.0;0.0;42.07692307692308;Apartamento
Casa de Condomínio;Pedra de Guaratiba;2;1;0;60;800.0;300.0;0.0;18.333333333333332;Casa
Apartamento;Barra da Tijuca;3;2;3;144;4000.0;1700.0;178.0;40.81944444444444;Apartamento
Prédio Inteiro;Santo Cristo;0;30;0;9012;270388.0;0.0;0.0;30.003106968486463;Apartamento
Apartamento;Ipanema;3;1;1;180;12000.0;2100.0;650.0;81.94444444444444;Apartamento
Apartamento;Catete;2;0;0;65;2400.0;573.0;105.0;47.353846153846156;Apartamento
Conjunto Comercial/Sala;Centro;0;0;0;315;15750.0;5613.0;1561.0;72.77460317460317;Apartamento
Conjunto Comercial/Sala;Castelo;0;0;0;350;14000.0;8450.0;2080.0;70.08571428571429;Apartamento
Apartamento;Jacarepaguá;2;1;1;74;1700.0;688.0;0.0;32.270270270270274;Apartamento
Apartamento;Ipanema;3;1;1;125;5500.0;1710.0;0.0;57.68;Apartamento
Conjunto Comercial/Sala;Barra da Tijuca;0;1;0;60;1300.0;1400.0;221.0;48.68333333333333;Apartamento
Prédio Inteiro;Tijuca;0;0;0;400;12000.0;0.0;0.0;30.0;Apartamento
Galpão/Depósito/Armazém;São Cristóvão;0;0;0;285;5500.0;0.0;5000.0;36.8421052631579;Apartamento
Conjunto Comercial/Sala;Tijuca;0;2;0;50;2400.0;800.0;168.0;67.36;Apartamento
Apartamento;Barra da Tijuca;4;3;2;220;7900.0;2800.0;1100.0;53.63636363636363;Apartamento
Apartamento;Botafogo;1;0;0;19;980.0;481.0;29.0;78.42105263157895;Apartamento
Apartamento;Barra da Tijuca;2;2;1;180;2300.0;1600.0;0.0;21.666666666666668;Apartamento
Apartamento;Andaraí;1;1;1;80;1500.0;684.0;85.0;28.3625;Apartamento
Conjunto Comercial/Sala;Barra da Tijuca;0;1;0;25;1800.0;700.0;0.0;100.0;Apartamento
Conjunto Comercial/Sala;Centro;0;0;0;222;15000.0;2918.0;1411.0;87.06756756756756;Apartamento
Conjunto Comercial/Sala;Recreio dos Bandeirantes;0;0;0;23;1000.0;600.0;0.0;69.56521739130434;Apartamento
Apartamento;Parada de Lucas;2;1;0;55;850.0;302.0;0.0;20.945454545454545;Apartamento
Apartamento;Ipanema;3;1;1;170;8500.0;1650.0;440.0;62.294117647058826;Apartamento
Apartamento;Copacabana;3;0;1;74;3300.0;751.0;138.0;56.608108108108105;Apartamento
Loja/Salão;Jardim Botânico;0;0;0;204;12000.0;805.0;2192.0;73.51470588235294;Apartamento
Apartamento;Copacabana;2;0;0;200;11000.0;2085.0;6234.0;96.595;Apartamento
Apartamento;Recreio dos Bandeirantes;3;3;3;170;4000.0;1240.0;0.0;30.823529411764707;Apartamento
Galpão/Depósito/Armazém;Bonsucesso;0;0;0;750;8500.0;0.0;0.0;11.333333333333334;Apartamento
Conjunto Comercial/Sala;Centro;0;0;0;50;2900.0;1047.0;165.0;82.24;Apartamento
Apartamento;Copacabana;2;1;1;100;3000.0;1300.0;180.0;44.8;Apartamento
Conjunto Comercial/Sala;São Francisco Xavier;0;0;0;22;450.0;0.0;66.0;23.454545454545453;Apartamento
Galpão/Depósito/Armazém;Penha Circular;0;0;0;1400;14000.0;0.0;0.0;10.0;Apartamento
Apartamento;Barra da Tijuca;2;1;1;82;1800.0;840.0;110.0;33.53658536585366;Apartamento
Apartamento;Copacabana;3;1;1;200;8000.0;2000.0;500.0;52.5;Apartamento
Apartamento;Leblon;3;2;1;230;5400.0;2997.0;675.0;39.44347826086957;Apartamento
Conjunto Comercial/Sala;São Cristóvão;0;2;0;350;11000.0;1350.0;0.0;35.285714285714285;Apartamento
Apartamento;Santa Teresa;1;0;0;50;1800.0;340.0;120.0;45.2;Apartamento
Conjunto Comercial/Sala;Humaitá;0;1;0;30;1600.0;771.0;117.0;82.93333333333334;Apartamento
Apartamento;Tijuca;2;0;0;65;1600.0;450.0;70.0;32.61538461538461;Apartamento
Apartamento;Leblon;4;2;2;200;7000.0;3500.0;500.0;55.0;Apartamento
Loja/Salão;Ramos;0;0;0;20;1200.0;0.0;0.0;60.0;Apartamento
Conjunto Comercial/Sala;Centro;0;6;0;882;70560.0;14994.0;0.0;97.0;Apartamento
Casa;Piedade;1;0;0;30;650.0;0.0;0.0;21.666666666666668;Casa
Conjunto Comercial/Sala;Centro;0;0;0;46;700.0;811.0;149.0;36.08695652173913;Apartamento
Apartamento;Lagoa;4;3;2;180;25000.0;3100.0;0.0;156.11111111111111;Apartamento
Galpão/Depósito/Armazém;Tijuca;0;0;0;232;6900.0;0.0;1065.0;34.331896551724135;Apartamento
Casa;Freguesia (Jacarepaguá);4;3;0;260;5000.0;0.0;380.0;20.692307692307693;Casa
Quitinete;Leme;1;0;0;36;1600.0;550.0;24.0;60.388888888888886;Apartamento
Apartamento;Leblon;4;2;4;230;12500.0;2710.0;1625.0;73.19565217391305;Apartamento
Apartamento;Méier;2;1;0;68;1300.0;732.0;64.0;30.823529411764707;Apartamento
Apartamento;Recreio dos Bandeirantes;2;1;1;76;1800.0;600.0;100.0;32.89473684210526;Apartamento
Flat;Botafogo;1;1;1;45;1800.0;1070.0;169.0;67.53333333333333;Apartamento
Conjunto Comercial/Sala;Cacuia;0;0;0;28;600.0;435.0;0.0;36.964285714285715;Apartamento
Apartamento;Barra da Tijuca;2;1;1;70;2500.0;970.0;70.0;50.57142857142857;Apartamento
Apartamento;Barra da Tijuca;2;0;1;105;6000.0;2450.0;0.0;80.47619047619048;Apartamento
Apartamento;Ipanema;4;1;3;250;10000.0;2300.0;1050.0;53.4;Apartamento
Casa de Condomínio;Barra da Tijuca;4;2;3;330;9000.0;860.0;0.0;29.87878787878788;Casa
Conjunto Comercial/Sala;Centro;0;0;0;63;1100.0;650.0;257.0;31.857142857142858;Apartamento
Apartamento;Ipanema;2;1;2;90;8000.0;3832.0;0.0;131.46666666666667;Apartamento
Apartamento;Copacabana;1;0;0;35;1350.0;650.0;0.0;57.142857142857146;Apartamento
Conjunto Comercial/Sala;Centro;0;0;0;30;650.0;457.0;79.0;39.53333333333333;Apartamento
Casa;Recreio dos Bandeirantes;4;2;4;290;5500.0;955.0;0.0;22.25862068965517;Casa
Apartamento;Leme;3;1;1;84;3300.0;1320.0;1474.0;72.54761904761905;Apartamento
Apartamento;Ipanema;3;1;0;150;7000.0;1755.0;454.0;61.39333333333333;Apartamento
Apartamento;Ipanema;2;2;1;90;15000.0;4300.0;425.0;219.16666666666666;Apartamento
Apartamento;Barra da Tijuca;3;3;2;224;13000.0;3800.0;0.0;75.0;Apartamento
Apartamento;Leblon;4;1;2;205;17000.0;6000.0;0.0;112.1951219512195;Apartamento
Apartamento;Copacabana;3;1;0;278;6000.0;2600.0;530.0;32.84172661870504;Apartamento
Apartamento;Flamengo;2;1;0;67;2700.0;870.0;123.0;55.11940298507463;Apartamento
Apartamento;Copacabana;1;2;0;60;3100.0;1001.0;191.0;71.53333333333333;Apartamento
Flat;Jacarepaguá;2;1;2;64;2000.0;1500.0;90.0;56.09375;Apartamento
Apartamento;Lins de Vasconcelos;2;1;0;80;1000.0;630.0;150.0;22.25;Apartamento
Apartamento;Leblon;4;5;2;650;30000.0;1500.0;0.0;48.46153846153846;Apartamento
Casa de Condomínio;Campo Grande;2;1;0;78;1000.0;0.0;0.0;12.820512820512821;Casa
Flat;Leblon;2;1;1;90;6950.0;2300.0;164.0;104.6;Apartamento
Loja/Salão;Centro;0;0;0;58;9000.0;2200.0;0.0;193.10344827586206;Apartamento
Apartamento;Laranjeiras;2;1;1;90;3400.0;1865.0;210.0;60.833333333333336;Apartamento
Apartamento;Recreio dos Bandeirantes;4;2;3;297;2300.0;3459.0;0.0;19.39057239057239;Apartamento
Apartamento;Vila Isabel;1;0;0;50;1000.0;400.0;0.0;28.0;Apartamento
Apartamento;Leblon;3;0;1;80;4000.0;1200.0;249.0;68.1125;Apartamento
Apartamento;Barra da Tijuca;3;3;3;280;12000.0;2480.0;580.0;53.785714285714285;Apartamento
Conjunto Comercial/Sala;Centro;0;0;0;550;15000.0;4600.0;1572.0;38.49454545454545;Apartamento
Apartamento;Copacabana;2;0;0;90;2350.0;964.0;106.0;38.0;Apartamento
Apartamento;Barra da Tijuca;3;2;1;80;2350.0;1187.0;175.0;46.4;Apartamento
Apartamento;Leblon;3;1;1;100;7000.0;1200.0;200.0;84.0;Apartamento
Apartamento;Tijuca;2;0;0;75;1400.0;650.0;68.0;28.24;Apartamento
Loja/Salão;Barra da Tijuca;0;1;0;41;1800.0;850.0;250.0;70.73170731707317;Apartamento
Casa;Humaitá;4;2;2;430;8000.0;0.0;0.0;18.6046511627907;Casa
Apartamento;Ipanema;2;1;2;85;4000.0;1200.0;1289.0;76.34117647058824;Apartamento
Apartamento;Copacabana;1;0;0;46;1600.0;423.0;95.0;46.04347826086956;Apartamento
Conjunto Comercial/Sala;Centro;0;0;0;576;28800.0;8928.0;2067.0;69.08854166666667;Apartamento
Apartamento;Barra da Tijuca;2;2;1;201;5500.0;2069.0;536.0;40.32338308457712;Apartamento
Casa;Campo Grande;2;1;0;80;1200.0;0.0;0.0;15.0;Casa
Conjunto Comercial/Sala;Barra da Tijuca;0;1;0;36;1300.0;1290.0;0.0;71.94444444444444;Apartamento
Conjunto Comercial/Sala;Barra da Tijuca;0;1;0;27;500.0;750.0;1050.0;85.18518518518519;Apartamento
Conjunto Comercial/Sala;Leblon;0;2;0;165;35000.0;6743.0;0.0;252.9878787878788;Apartamento
Conjunto Comercial/Sala;Centro;0;0;0;200;6000.0;5470.0;1216.0;63.43;Apartamento
Flat;Ipanema;2;0;1;91;13500.0;4300.0;445.0;200.4945054945055;Apartamento
Loja/Salão;Copacabana;0;0;0;320;23000.0;0.0;2374.0;79.29375;Apartamento
Casa de Condomínio;Barra da Tijuca;5;5;5;780;30000.0;1700.0;800.0;41.666666666666664;Casa
Loja/Salão;Méier;0;1;0;90;5500.0;550.0;380.0;71.44444444444444;Apartamento
Conjunto Comercial/Sala;Barra da Tijuca;0;1;0;35;850.0;732.0;0.0;45.2;Apartamento
Conjunto Comercial/Sala;Centro;0;0;0;30;1100.0;830.0;85.0;67.16666666666667;Apartamento
Apartamento;Copacabana;4;1;1;240;10000.0;2230.0;455.0;52.854166666666664;Apartamento
Quitinete;Ipanema;1;0;0;28;2000.0;300.0;25.0;83.03571428571429;Apartamento
Apartamento;Barra da Tijuca;4;3;4;324;10000.0;1050.0;1383.0;38.373456790123456;Apartamento
Apartamento;Copacabana;4;0;0;260;4500.0;1878.0;632.0;26.96153846153846;Apartamento
Conjunto Comercial/Sala;Centro;0;0;0;26;600.0;532.0;0.0;43.53846153846154;Apartamento
Apartamento;Recreio dos Bandeirantes;4;3;4;160;5200.0;1800.0;500.0;46.875;Apartamento
Apartamento;Ipanema;4;2;1;260;8000.0;2700.0;680.0;43.76923076923077;Apartamento
Conjunto Comercial/Sala;Centro;0;0;0;120;4900.0;1400.0;380.0;55.666666666666664;Apartamento
Conjunto Comercial/Sala;Centro;0;0;0;42;1000.0;1090.0;0.0;49.76190476190476;Apartamento
Apartamento;Recreio dos Bandeirantes;3;1;1;82;2300.0;700.0;1491.0;54.76829268292683;Apartamento
Apartamento;Curicica;2;1;0;50;1100.0;400.0;100.0;32.0;Apartamento
Apartamento;Ipanema;3;1;1;170;5000.0;2300.0;530.0;46.05882352941177;Apartamento
Conjunto Comercial/Sala;Barra da Tijuca;0;2;0;75;1800.0;1500.0;4500.0;104.0;Apartamento
Apartamento;Campo Grande;3;1;0;65;750.0;350.0;0.0;16.923076923076923;Apartamento
Flat;Copacabana;2;1;0;60;2000.0;1880.0;160.0;67.33333333333333;Apartamento
Apartamento;Praça Seca;2;1;1;79;1500.0;580.0;78.0;27.31645569620253;Apartamento
Apartamento;Lagoa;2;1;1;84;5000.0;2500.0;218.0;91.88095238095238;Apartamento
Galpão/Depósito/Armazém;Taquara;0;0;0;3200;79000.0;0.0;8000.0;27.1875;Apartamento
Conjunto Comercial/Sala;Barra da Tijuca;0;1;0;55;2800.0;905.0;481.0;76.10909090909091;Apartamento
Apartamento;Barra da Tijuca;3;1;3;150;5000.0;2200.0;600.0;52.0;Apartamento
Apartamento;Flamengo;3;0;0;125;4500.0;900.0;110.0;44.08;Apartamento
Conjunto Comercial/Sala;Barra da Tijuca;0;200;0;46;1500.0;877.0;380.0;59.93478260869565;Apartamento
Loja/Salão;Copacabana;0;0;0;60;4800.0;0.0;377.0;86.28333333333333;Apartamento
Apartamento;Méier;2;1;0;75;1500.0;560.0;0.0;27.466666666666665;Apartamento
Conjunto Comercial/Sala;Botafogo;0;2;0;400;56000.0;0.0;0.0;140.0;Apartamento
Quitinete;Copacabana;0;0;0;30;1100.0;423.0;24.0;51.56666666666667;Apartamento
Apartamento;Barra da Tijuca;2;1;2;95;2150.0;2448.0;435.0;52.97894736842105;Apartamento
Apartamento;Barra da Tijuca;2;2;2;90;3900.0;2100.0;400.0;71.11111111111111;Apartamento
Apartamento;Tijuca;4;1;1;129;3200.0;1300.0;184.0;36.310077519379846;Apartamento
Loja/Salão;Copacabana;3;1;0;260;8500.0;3031.0;0.0;44.35;Apartamento
Apartamento;Copacabana;4;0;0;130;3000.0;1043.0;771.0;37.03076923076923;Apartamento
Apartamento;Flamengo;4;0;0;300;10000.0;3150.0;732.0;46.27333333333333;Apartamento
Apartamento;Braz de Pina;2;1;0;55;1000.0;280.0;0.0;23.272727272727273;Apartamento
Apartamento;Copacabana;4;1;0;150;3500.0;1383.0;2138.0;46.806666666666665;Apartamento
Galpão/Depósito/Armazém;Bonsucesso;0;2;0;1328;12000.0;0.0;0.0;9.036144578313253;Apartamento
Apartamento;Barra da Tijuca;4;3;3;197;8500.0;2300.0;3500.0;72.58883248730965;Apartamento
Apartamento;Leblon;3;2;1;110;5000.0;1030.0;0.0;54.81818181818182;Apartamento
Apartamento;Tijuca;3;0;1;80;1800.0;650.0;1150.0;45.0;Apartamento
Conjunto Comercial/Sala;Copacabana;0;0;0;22;3900.0;0.0;243.0;188.3181818181818;Apartamento
Loja/Salão;Cascadura;0;0;0;38;1000.0;0.0;0.0;26.31578947368421;Apartamento
Apartamento;Ipanema;2;2;2;220;18000.0;1900.0;1300.0;96.36363636363636;Apartamento
Casa Comercial;Ipanema;0;0;0;60;12000.0;0.0;0.0;200.0;Apartamento
Apartamento;Copacabana;3;1;1;190;8500.0;1300.0;340.0;53.36842105263158;Apartamento
Apartamento;Ipanema;2;0;0;72;4000.0;653.0;162.0;66.875;Apartamento
Apartamento;Barra da Tijuca;2;1;1;80;2200.0;1200.0;250.0;45.625;Apartamento
Apartamento;Leblon;4;1;2;205;15500.0;6000.0;772.0;108.64390243902439;Apartamento
Apartamento;Olaria;2;1;0;74;1000.0;506.0;0.0;20.35135135135135;Apartamento
Apartamento;Barra da Tijuca;3;2;1;140;6000.0;3660.0;625.0;73.46428571428571;Apartamento
Casa;Campo Grande;2;4;0;80;1200.0;0.0;0.0;15.0;Casa
Apartamento;Barra da Tijuca;3;2;1;110;5000.0;2700.0;0.0;70.0;Apartamento
Conjunto Comercial/Sala;Centro;0;0;0;30;600.0;600.0;100.0;43.333333333333336;Apartamento
Quitinete;Leblon;0;0;0;34;1750.0;658.0;97.0;73.67647058823529;Apartamento
Apartamento;Península;3;2;1;115;3800.0;1450.0;0.0;45.65217391304348;Apartamento
Apartamento;Ipanema;3;1;1;130;5200.0;1100.0;0.0;48.46153846153846;Apartamento
Apartamento;Copacabana;3;1;0;225;5800.0;1500.0;500.0;34.666666666666664;Apartamento
Loja/Salão;Jardim Guanabara;0;1;0;101;4300.0;400.0;330.0;49.801980198019805;Apartamento
Apartamento;Flamengo;1;0;0;42;1700.0;435.0;24.0;51.404761904761905;Apartamento
Apartamento;Barra da Tijuca;4;3;2;240;6000.0;2200.0;0.0;34.166666666666664;Apartamento
Apartamento;Copacabana;4;2;4;336;25000.0;3200.0;0.0;83.92857142857143;Apartamento
Apartamento;Copacabana;4;1;3;200;7700.0;2400.0;360.0;52.3;Apartamento
Apartamento;Ipanema;3;2;1;138;7000.0;2500.0;600.0;73.18840579710145;Apartamento
Loja/Salão;Copacabana;0;0;0;40;2800.0;0.0;250.0;76.25;Apartamento
Quitinete;Centro;1;0;0;30;1100.0;440.0;24.0;52.13333333333333;Apartamento
Quitinete;Copacabana;1;0;0;35;2400.0;612.0;0.0;86.05714285714286;Apartamento
Apartamento;Copacabana;3;0;1;160;3900.0;800.0;128.0;30.175;Apartamento
Conjunto Comercial/Sala;Centro;0;0;0;160;6500.0;3750.0;1367.0;72.60625;Apartamento
Apartamento;Centro;1;0;0;32;1000.0;450.0;30.0;46.25;Apartamento
Prédio Inteiro;Bonsucesso;0;0;0;700;11500.0;0.0;600.0;17.285714285714285;Apartamento
Conjunto Comercial/Sala;Copacabana;0;0;0;26;1200.0;750.0;155.0;80.96153846153847;Apartamento
Apartamento;Méier;2;0;0;56;799.0;402.0;135.0;23.857142857142858;Apartamento
Apartamento;Copacabana;4;0;2;255;6500.0;1440.0;4550.0;48.98039215686274;Apartamento
Conjunto Comercial/Sala;Barra da Tijuca;0;6;0;219;15000.0;7420.0;1600.0;109.68036529680366;Apartamento
Apartamento;Barra da Tijuca;3;2;1;100;2800.0;1500.0;250.0;45.5;Apartamento
Apartamento;Flamengo;2;0;0;65;1850.0;910.0;97.0;43.95384615384615;Apartamento
Conjunto Comercial/Sala;Barra da Tijuca;0;1;0;70;2800.0;1178.0;264.0;60.6;Apartamento
Apartamento;Barra da Tijuca;2;1;1;75;2450.0;1250.0;194.0;51.92;Apartamento
Galpão/Depósito/Armazém;Pavuna;0;4;0;1017;22300.0;6571.0;558.0;28.93706981317601;Apartamento
Apartamento;Recreio dos Bandeirantes;4;3;2;250;3000.0;1600.0;7500.0;48.4;Apartamento
Apartamento;Leblon;1;0;0;25;1650.0;390.0;27.0;82.68;Apartamento
Conjunto Comercial/Sala;Centro;0;0;0;708;50000.0;14300.0;0.0;90.81920903954803;Apartamento
Apartamento;Recreio dos Bandeirantes;3;2;2;95;1500.0;726.0;0.0;23.431578947368422;Apartamento
Casa;Guadalupe;2;0;0;100;950.0;0.0;0.0;9.5;Casa
Apartamento;Freguesia (Jacarepaguá);2;1;0;60;1100.0;280.0;15.0;23.25;Apartamento
Apartamento;Flamengo;3;0;0;160;4000.0;1020.0;210.0;32.6875;Apartamento
Apartamento;Praça Seca;1;1;0;41;800.0;320.0;20.0;27.804878048780488;Apartamento
Conjunto Comercial/Sala;Leblon;0;1;0;35;3500.0;779.0;447.0;135.02857142857144;Apartamento
Apartamento;Ipanema;2;1;1;139;6500.0;1800.0;506.0;63.35251798561151;Apartamento
Apartamento;Lagoa;4;2;1;150;8000.0;1750.0;3600.0;89.0;Apartamento
Apartamento;Botafogo;3;1;1;120;2500.0;1200.0;200.0;32.5;Apartamento
Apartamento;Jardim Guanabara;3;1;1;110;2800.0;550.0;180.0;32.09090909090909;Apartamento
Apartamento;Copacabana;2;2;0;87;3800.0;1151.0;328.0;60.67816091954023;Apartamento
Apartamento;Vila da Penha;2;0;0;55;1000.0;210.0;0.0;22.0;Apartamento
Conjunto Comercial/Sala;Barra da Tijuca;0;2;0;100;3500.0;1750.0;280.0;55.3;Apartamento
Apartamento;Jacarepaguá;2;1;1;63;2500.0;604.0;59.0;50.20634920634921;Apartamento
Apartamento;Recreio dos Bandeirantes;2;1;1;68;1500.0;788.0;136.0;35.64705882352941;Apartamento
Apartamento;Barra da Tijuca;4;5;4;370;15000.0;3500.0;850.0;52.2972972972973;Apartamento
Conjunto Comercial/Sala;Freguesia (Jacarepaguá);0;1;0;22;550.0;550.0;70.0;53.18181818181818;Apartamento
Conjunto Comercial/Sala;Centro;0;0;0;750;40000.0;7200.0;2018.0;65.624;Apartamento
Conjunto Comercial/Sala;Barra da Tijuca;0;2;0;65;2800.0;2350.0;0.0;79.23076923076923;Apartamento
Apartamento;Portuguesa;3;1;0;60;1300.0;388.0;220.0;31.8;Apartamento
Conjunto Comercial/Sala;Barra da Tijuca;0;4;0;130;7000.0;52704.0;12157.0;552.776923076923;Apartamento
Conjunto Comercial/Sala;Centro;0;1;0;457;49299.0;15175.0;2002.0;145.4617067833698;Apartamento
Apartamento;Flamengo;3;0;1;600;9000.0;3400.0;2178.0;24.296666666666667;Apartamento
Conjunto Comercial/Sala;Barra da Tijuca;0;2;0;72;3900.0;1020.0;0.0;68.33333333333333;Apartamento
Apartamento;Barra da Tijuca;1;1;0;65;2200.0;890.0;133.0;49.58461538461538;Apartamento
Conjunto Comercial/Sala;Barra da Tijuca;0;1;0;25;1000.0;609.0;169.0;71.12;Apartamento
Conjunto Comercial/Sala;Centro;0;2;0;210;8800.0;3028.0;1224.0;62.15238095238095;Apartamento
Casa de Condomínio;Taquara;4;2;4;160;2800.0;250.0;250.0;20.625;Casa
Conjunto Comercial/Sala;Barra da Tijuca;0;2;0;72;3500.0;2600.0;556.0;92.44444444444444;Apartamento
Prédio Inteiro;Tijuca;0;0;0;950;35000.0;0.0;0.0;36.8421052631579;Apartamento
Apartamento;Tijuca;1;1;0;57;1200.0;690.0;21.0;33.526315789473685;Apartamento
Conjunto Comercial/Sala;Centro;0;1;0;22;750.0;390.0;100.0;56.36363636363637;Apartamento
Apartamento;Copacabana;3;1;0;194;5500.0;1635.0;0.0;36.77835051546392;Apartamento
Casa de Vila;Vicente de Carvalho;2;0;0;80;800.0;0.0;0.0;10.0;Casa
Conjunto Comercial/Sala;Ipanema;0;0;0;25;1000.0;874.0;0.0;74.96;Apartamento
Apartamento;Barra da Tijuca;5;3;3;266;8900.0;3500.0;450.0;48.30827067669173;Apartamento
Apartamento;Gávea;3;1;3;170;6500.0;2500.0;500.0;55.88235294117647;Apartamento
Apartamento;Copacabana;1;0;0;38;1800.0;655.0;25.0;65.26315789473684;Apartamento
Conjunto Comercial/Sala;Centro;0;0;0;40;1000.0;588.0;162.0;43.75;Apartamento
Apartamento;Méier;4;2;2;130;3000.0;1200.0;240.0;34.15384615384615;Apartamento
Conjunto Comercial/Sala;Centro;0;0;0;500;45000.0;0.0;0.0;90.0;Apartamento
Apartamento;Grajaú;2;1;0;75;1200.0;791.0;0.0;26.546666666666667;Apartamento
Apartamento;Barra da Tijuca;1;1;0;40;1500.0;475.0;900.0;71.875;Apartamento
Apartamento;São Conrado;2;2;1;120;5000.0;1200.0;180.0;53.166666666666664;Apartamento
Apartamento;Barra da Tijuca;3;2;3;155;5900.0;1850.0;335.0;52.16129032258065;Apartamento
Apartamento;Barra da Tijuca;1;1;0;60;2500.0;1200.0;270.0;66.16666666666667;Apartamento
Apartamento;Lagoa;4;2;0;348;14000.0;3124.0;1040.0;52.195402298850574;Apartamento
Apartamento;Tijuca;2;1;1;81;1500.0;880.0;65.0;30.185185185185187;Apartamento
Conjunto Comercial/Sala;Ipanema;0;1;0;28;2500.0;1487.0;0.0;142.39285714285714;Apartamento
Apartamento;Botafogo;2;1;1;75;2200.0;1320.0;164.0;49.12;Apartamento
Apartamento;Leblon;1;0;1;58;4000.0;258.0;120.0;75.48275862068965;Apartamento
Apartamento;Barra da Tijuca;2;0;1;58;1500.0;650.0;0.0;37.06896551724138;Apartamento
Conjunto Comercial/Sala;Barra da Tijuca;0;2;0;65;3000.0;1440.0;220.0;71.6923076923077;Apartamento
Apartamento;Copacabana;1;0;0;50;2200.0;459.0;76.0;54.7;Apartamento
Apartamento;Copacabana;4;1;1;200;15000.0;1900.0;456.0;86.78;Apartamento
Apartamento;Turiaçu;2;1;0;52;600.0;150.0;0.0;14.423076923076923;Apartamento
Casa;Lagoa;4;2;3;409;10000.0;0.0;1025.0;26.9559902200489;Casa
Apartamento;Cachambi;2;1;0;48;800.0;550.0;13.0;28.395833333333332;Apartamento
Apartamento;Flamengo;2;0;2;70;2500.0;740.0;130.0;48.142857142857146;Apartamento
